sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivable,DBTimeStamp,10,timestamp,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivable,NUSSkipUpdate,11,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivable,NUSSkipPOUpdate,12,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ReasonCode,ID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ReasonCode,HQID,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ReasonCode,Code,3,nvarchar,25,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ReasonCode,Description,4,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ReasonCode,DBTimeStamp,5,timestamp,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ReasonCode,Type,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ReasonCode,StartDate,7,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ReasonCode,EndDate,8,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ReasonCode,NUSSkipUpdate,9,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ReasonCode,NUSSkipPOUpdate,10,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ARHistoryMirror,ID,1,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ARHistoryMirror,StoreID,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ARHistoryMirror,LocalARHistoryType,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ARHistoryMirror,RemoteStoreID,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ARHistoryMirror,RemoteARID,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ARHistoryMirror,RemotePaymentID,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ARHistoryMirror,Payment,7,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ARHistoryMirror,IsProcessed,8,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,ARHistoryMirror,DBTimeStamp,9,timestamp,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,ID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,StoreID,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,AccountReceivableID,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,BatchNumber,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,Amount,5,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,PaymentID,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,Comment,7,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,CashierID,8,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,Date,9,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,DBTimeStamp,10,timestamp,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,HistoryType,11,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,TransferArID,12,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,ReasonCodeID,13,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,RemoteStoreID,14,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,RemotePaymentID,15,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,NUSSkipUpdate,16,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountReceivableHistory,NUSSkipPOUpdate,17,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountType,ID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountType,Description,2,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountType,DateDueType,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountType,GracePeriod,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountType,MinimumFinanceCharge,5,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountType,AnnualInterestRate,6,float,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountType,ApplyFinanceChargesOnFinanceCharges,7,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountType,MinimumPayment,8,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountType,DBTimeStamp,9,timestamp,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountType,Code,10,nvarchar,17,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountType,HQID,11,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountType,NUSSkipUpdate,12,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Alias,ID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Alias,ItemID,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Alias,Alias,3,nvarchar,25,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Alias,DBTimeStamp,4,timestamp,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Alias,NUSSkipUpdate,5,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Alias,NUSSkipPOUpdate,6,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountingTerms,ID,1,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountingTerms,HQID,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountingTerms,Name,3,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountingTerms,DBTimeStamp,4,timestamp,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,CustomerDepositMade,1,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,CustomerDepositRedeemed,2,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,LastUpdated,3,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,StoreID,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,BatchNumber,5,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,Status,6,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,RegisterID,7,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,OpeningTime,8,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,ClosingTime,9,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,OpeningTotal,10,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,ClosingTotal,11,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,Sales,12,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,Returns,13,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,Tax,14,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,SalesPlusTax,15,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,Commission,16,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,PaidOut,17,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,Dropped,18,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,PaidOnAccount,19,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,PaidToAccount,20,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,CustomerCount,21,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,NoSalesCount,22,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,AbortedTransCount,23,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,TotalTendered,24,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,TotalChange,25,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,Discounts,26,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,CostOfGoods,27,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,LayawayPaid,28,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,LayawayClosed,29,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,Shipping,30,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,DBTimeStamp,31,timestamp,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,TenderRoundingError,32,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,DebitSurcharge,33,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,CashBackSurcharge,34,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,NUSSkipUpdate,35,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Batch,NUSSkipPOUpdate,36,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,CalendarEvent,ID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,CalendarEvent,StoreID,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,CalendarEvent,CashierID,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,CalendarEvent,DateTime,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,CalendarEvent,Text,5,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,CalendarEvent,ReminderEnabled,6,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,CalendarEvent,ReminderDate,7,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,CalendarEvent,IsPersonal,8,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,CalendarEvent,DBTimeStamp,9,timestamp,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,HQID,1,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,LastUpdated,2,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,Number,3,nvarchar,9,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,StoreID,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,ID,5,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,Name,6,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,Password,7,nvarchar,12,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,FloorLimit,8,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,ReturnLimit,9,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,CashDrawerNumber,10,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,SecurityLevel,11,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,Privileges,12,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,EmailAddress,13,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,FailedLogonAttempts,14,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,DBTimeStamp,15,timestamp,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,MaxOverShortAmount,16,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,MaxOverShortPercent,17,float,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,OverShortLimitType,18,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,Telephone,19,nvarchar,30,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,NUSSkipUpdate,20,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Cashier,NUSSkipPOUpdate,21,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,InventoryOffline,ID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,InventoryOffline,StoreID,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,InventoryOffline,ItemID,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,InventoryOffline,DetailID,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,InventoryOffline,ReasonCodeID,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,InventoryOffline,Quantity,6,float,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,InventoryOffline,Comment,7,nvarchar,25,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,InventoryOffline,DBTimeStamp,8,timestamp,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,InventoryOffline,PurchaseOrderID,9,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,InventoryOffline,Date,10,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountingAccounts,ID,1,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountingAccounts,HQID,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountingAccounts,AccountNumber,3,nvarchar,7,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountingAccounts,Name,4,nvarchar,100,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,AccountingAccounts,DBTimeStamp,5,timestamp,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Check,ID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Check,LookupCode,2,nvarchar,30,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Check,AccountName,3,nvarchar,30,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Check,StatusCode,4,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Check,DBTimeStamp,5,timestamp,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Check,StoreID,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,NUS_Unmatched_Scripts,id,1,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,NUS_Unmatched_Scripts,drugcode,2,char,6,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,NUS_Unmatched_Scripts,pdenumber1,3,char,6,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,NUS_Unmatched_Scripts,pdenumber2,4,char,6,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,NUS_Unmatched_Scripts,drugname,5,char,30,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,NUS_Unmatched_Scripts,NUSSkipUpdate,6,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,AccountDefaultID,1,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,AccountMonthlyClosingDay,2,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,CostUpdateMethod,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,HQCreationDate,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,LastBackupMessage,5,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,LastUpdated,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,LayawayDeposit,7,real,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,LimitItem,8,float,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,LimitPurchase,9,money,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,LimitTimeFrame,10,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,LimitType,11,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,SerialNumber,12,varchar,50,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,StoreCountry,13,nvarchar,20,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,StoreID,14,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,StoreState,15,nvarchar,20,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,SyncID,16,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,TaxSystem,17,int,NULL,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,VATRegistrationNumber,18,nvarchar,20,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,ID,19,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,StoreName,20,nvarchar,30,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,StoreAddress1,21,nvarchar,30,NULL,NULL,NULL,NULL
sqlserver,SOURCE_FRED_POS_TWKNOX,dbo,Configuration,StoreAddress2,22,nvarchar,30,NULL,NULL,NULL,NULL
